FIPS,POP2020,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh
21105,4521,45.760000000000005,8.629999999999999,12.48,29.12,90.97999999999999,0.0,0.0,0.0,0.0
8095,4530,278.55,25.14,75.42,175.98000000000002,18.1,0.0,0.0,0.0,0.0
30061,4535,57.540000000000006,4.96,14.879999999999999,41.599999999999994,6.8,0.0,0.0,0.0,0.0
13249,4547,0.0,6.11,0.0,0.0,74.31,0.0,0.0,0.0,0.0
42023,4547,191.07,43.62,52.11,125.99,0.44,0.0,0.0,0.0,0.0
32021,4554,64.7,5.49,16.47,39.53,30.82,0.0,0.0,0.0,0.0
31123,4555,171.53,24.09,47.92,112.5,10.84,0.0,0.0,0.0,0.0
55037,4558,178.86,20.720000000000002,48.78,113.82000000000001,0.0,0.0,0.0,0.0,0.0
16071,4564,31.130000000000003,2.83,8.49,19.810000000000002,1.18,0.0,0.0,0.0,0.0
37095,4589,2.83,18.07,0.0,0.0,19.349999999999998,0.0,0.0,0.0,0.0
56017,4621,101.85999999999999,38.25,27.78,64.82,15.809999999999999,0.0,0.0,0.0,0.0
31065,4636,89.31,20.79,24.21,58.65,6.6,0.0,0.0,0.0,0.0
19159,4663,52.980000000000004,4.46,13.379999999999999,32.29,1.8599999999999999,0.0,0.0,0.0,0.0
20157,4674,122.46000000000001,32.98,32.22,77.11,9.530000000000001,0.0,0.0,0.0,0.0
48103,4675,311.08000000000004,28.28,84.84,201.38,41.989999999999995,0.0,0.0,0.0,0.0
29171,4681,35.150000000000006,2.97,8.91,23.990000000000002,56.269999999999996,0.0,0.0,0.0,0.0
8027,4704,95.55,25.060000000000002,24.48,66.69,6.8999999999999995,0.0,0.0,0.0,0.0
29199,4716,48.56999999999999,1.59,4.7700000000000005,11.13,22.88,0.0,0.0,0.0,0.0
30065,4730,75.32,11.29,19.02,46.54,1.47,0.0,0.0,0.0,0.0
5013,4739,0.63,6.209999999999999,0.0,12.03,79.52000000000001,0.0,0.0,0.0,0.0
8121,4817,96.58000000000001,10.639999999999999,26.22,63.260000000000005,8.17,0.0,0.0,0.0,0.0
21039,4826,37.4,3.4,10.2,36.230000000000004,57.1,0.0,0.0,0.0,0.0
48247,4838,963.9300000000001,100.84,262.35,612.1500000000001,5.449999999999999,0.0,0.0,0.0,0.0
2070,4857,23.509999999999998,3.8499999999999996,127.25,37.68,6.21,0.0,0.0,0.0,0.0
8091,4874,119.79,40.25,32.67,81.15,2.49,0.0,0.0,0.0,0.0
51045,4892,4.07,0.37,1.1099999999999999,5.040000000000001,27.139999999999993,0.0,0.0,0.0,0.0
20163,4919,346.61,32.160000000000004,94.53,227.69,34.9,0.0,0.0,0.0,0.0
17059,4946,233.53000000000003,21.23,63.69,148.61,16.52,0.0,0.0,0.0,0.0
17171,4949,112.42000000000002,14.06,30.660000000000004,77.6,12.22,0.0,0.0,0.0,0.0
30101,4971,67.28,47.769999999999996,17.669999999999998,50.04,7.33,0.0,0.0,0.0,0.0
20147,4981,150.81,39.39,40.89,103.44,44.78,0.0,0.0,0.0,0.0
48483,4990,14.94,2.78,3.66,8.54,64.52,0.0,0.0,0.0,0.0
38021,4999,207.45999999999998,76.0,55.92,134.74,32.46,0.0,0.0,0.0,0.0
47137,5001,0.0,0.0,0.0,0.0,53.480000000000004,0.0,0.0,0.0,0.0
31169,5034,91.91,78.64,24.78,61.790000000000006,13.14,0.0,0.0,0.0,0.0
40007,5049,99.82,8.99,26.97,62.93,50.699999999999996,0.0,0.0,0.0,0.0
49017,5083,66.22,6.02,18.06,42.14,0.71,0.0,0.0,0.0,0.0
36041,5107,469.15,55.78999999999999,127.94999999999999,306.96999999999997,0.65,0.0,0.0,0.63,0.0
16063,5127,49.17,8.24,13.41,37.14,6.27,0.0,0.0,0.0,0.0
31161,5127,163.74,29.840000000000003,43.95,115.23,0.0,0.0,0.0,0.0,0.0
48107,5133,351.66999999999996,31.97,95.91,224.76,76.47999999999999,0.0,0.0,0.0,0.0
20171,5151,227.64000000000001,27.930000000000003,60.39,140.91,9.580000000000002,0.0,0.0,0.0,0.0
27011,5166,214.73000000000002,78.48000000000002,57.84,139.41,7.62,0.0,0.0,0.0,0.0
46077,5187,185.3,111.84,49.17,117.06,0.0,0.0,0.0,0.0,0.0
17153,5193,0.0,7.800000000000001,0.0,11.55,61.3,0.0,0.0,0.0,0.0
54105,5194,24.35,2.0,6.0,14.0,12.27,0.0,0.0,0.0,0.0
29035,5202,15.78,1.37,3.0,9.879999999999999,48.83,0.0,0.0,0.0,0.0
31143,5214,180.18,44.12,49.14,116.19,0.0,0.0,0.0,0.0,0.0
13301,5215,0.0,17.14,0.0,5.75,53.22,0.0,0.0,0.0,0.0
48119,5230,0.65,1.45,0.0,6.08,47.74,0.0,0.0,0.0,0.0
2016,5232,33.660000000000004,3.06,49.33,36.33,0.19,0.0,0.0,0.0,0.0
48317,5237,221.98,20.18,60.54,144.12,55.25,0.0,0.0,0.0,0.0
46041,5239,274.45,68.3,74.85,176.94,1.39,0.0,0.0,0.0,0.0
17003,5240,20.03,13.129999999999999,4.29,10.01,38.17,0.0,0.0,0.0,0.0
46015,5247,131.45999999999998,42.06,35.55,97.63,3.96,0.0,0.0,0.0,0.0
20189,5250,77.94,6.67,20.009999999999998,51.06999999999999,42.19,0.0,0.0,0.0,0.0
40029,5266,2.9400000000000004,3.93,0.0,1.52,67.75,0.0,0.0,0.0,0.0
48195,5285,206.69,25.29,56.37,133.79999999999998,70.41,0.0,0.0,0.0,0.0
31097,5290,129.8,27.200000000000003,35.400000000000006,82.60000000000001,0.0,0.0,0.0,0.47,0.0
29005,5305,20.79,11.59,5.67,14.959999999999999,8.17,0.0,0.0,0.0,0.0
13259,5314,0.0,18.52,0.0,0.0,14.770000000000001,0.0,0.0,0.0,0.0
46129,5315,214.49,66.22,57.96,159.25,2.93,0.0,0.0,0.0,0.0
40067,5337,55.41,5.0,15.0,35.0,135.10000000000002,0.0,0.0,0.0,0.0
26095,5339,161.86,30.81,43.32,107.82,6.16,0.0,0.0,0.0,0.0
2290,5343,175.01,501.98,57.279999999999994,120.39,4.989999999999999,0.0,0.0,0.0,0.0
38049,5345,177.64999999999998,90.6,48.449999999999996,113.04999999999998,0.0,0.0,0.0,0.0,0.0
31011,5379,527.45,80.0,143.85000000000002,335.65000000000003,3.9200000000000004,0.0,0.0,0.0,0.0
48205,5382,61.27,5.57,16.71,55.71,22.5,0.0,0.0,0.0,0.0
20127,5386,101.09,18.279999999999998,27.57,64.33,10.73,0.0,0.0,0.0,0.0
17175,5400,118.78999999999999,17.48,30.57,71.33,9.39,0.0,0.0,0.0,0.0
48153,5402,231.88,22.68,63.239999999999995,147.56,76.69000000000001,0.0,0.0,0.0,0.0
27087,5411,264.02,73.48,71.34,166.46,0.0,0.0,0.0,0.0,0.0
48207,5416,126.94,14.78,34.62,80.78,108.89000000000001,0.0,0.0,0.0,0.0
46037,5449,258.16999999999996,105.61,70.41,164.29,1.5,0.0,0.0,0.0,0.0
31031,5455,205.37,27.68,55.83,132.1,6.01,0.0,0.0,0.0,0.0
20137,5459,91.39,12.629999999999997,24.57,60.99,27.68,0.0,0.0,0.0,0.0
20077,5485,33.86,5.92,9.03,24.169999999999998,62.629999999999995,0.0,0.0,0.0,0.0
40055,5491,109.78,9.98,29.94,75.87,128.94,0.0,0.0,0.0,0.0
40033,5527,66.11,6.01,18.03,42.07,88.23,0.0,0.0,0.0,0.0
20201,5530,326.26,40.72,88.98,207.62,7.1499999999999995,0.0,0.0,0.0,0.0
31059,5551,158.51,43.709999999999994,43.230000000000004,100.87,2.16,0.0,0.0,0.0,0.0
13037,5573,0.0,2.87,0.0,0.0,31.29,0.0,0.0,0.0,0.0
48305,5596,275.44,26.14,75.12,177.96,59.120000000000005,0.0,0.0,0.0,0.0
27031,5600,91.42000000000002,55.93999999999999,24.42,60.550000000000004,0.48,0.0,0.0,0.0,0.0
31051,5606,154.0,90.51,42.0,100.14,1.11,0.0,0.0,0.0,0.0
22023,5617,390.5,35.5,106.5,251.17000000000002,28.89,0.0,0.0,0.0,0.0
46123,5624,262.68,73.55,71.64,170.71999999999997,5.3100000000000005,0.0,0.0,0.0,0.0
17155,5637,266.57,34.980000000000004,71.85,168.54,1.56,0.0,0.0,0.0,0.0
27081,5640,321.86,106.28999999999999,86.91,202.79,5.3100000000000005,0.0,0.0,0.0,0.0
8011,5650,90.54,8.94,24.48,57.120000000000005,7.820000000000001,0.0,0.0,0.0,0.0
20069,5653,123.18,8.92,26.759999999999998,68.63,64.55999999999999,0.0,0.0,0.0,0.0
19009,5674,126.94,50.010000000000005,34.53,80.57,1.06,0.0,0.0,0.0,0.0
8073,5675,192.92000000000002,23.790000000000003,52.11,127.23,11.32,0.0,0.0,0.0,0.0
46087,5682,249.7,43.16,68.1,164.26999999999998,0.0,0.0,0.0,0.0,0.0
40003,5699,57.97,5.25,15.0,38.16,37.879999999999995,0.0,0.0,0.0,0.0
38073,5703,170.21,88.0,45.81,109.87,3.9000000000000004,0.0,0.0,0.0,0.0
48411,5730,161.81,21.08,44.13,102.97,81.35,0.0,0.0,0.0,0.0
13263,5733,0.0,5.720000000000001,0.0,0.0,30.410000000000004,0.0,0.0,0.0,0.0
32015,5734,472.45000000000005,45.029999999999994,128.85000000000002,300.65000000000003,14.91,0.0,0.0,0.0,0.0
20143,5735,57.2,7.920000000000001,15.600000000000001,51.22,0.0,0.0,0.0,0.0,0.0
51580,5737,47.42,13.43,11.040000000000001,39.01,67.97,0.0,0.0,0.0,0.0
2198,5753,27.66,2.21,6.63,18.95,13.38,0.0,0.0,0.0,0.0
51595,5766,54.1,6.16,10.56,55.89000000000001,100.05999999999999,0.0,0.0,0.0,3.31
20123,5796,395.84000000000003,46.2,107.76,254.89,10.430000000000001,0.0,0.0,0.0,0.0
48065,5807,88.66,8.06,24.18,57.970000000000006,61.42,0.0,0.0,0.0,0.0
8047,5808,9.459999999999999,2.68,2.58,6.02,0.0,0.0,0.0,0.0,0.0
26131,5816,148.29999999999998,31.54,40.019999999999996,93.38,1.8599999999999999,0.0,0.0,0.0,0.0
48169,5816,207.68,18.88,56.64,134.74,48.489999999999995,0.0,0.0,0.0,0.0
42113,5840,258.39,26.889999999999997,72.76999999999998,168.82999999999998,5.49,0.0,0.0,0.0,0.0
31167,5842,96.80000000000001,23.25,26.400000000000002,61.60000000000001,0.0,0.0,0.0,0.0,0.0
21057,5888,7.48,4.18,2.04,5.95,118.22,0.0,0.0,0.0,0.0
30015,5895,300.08000000000004,36.64,81.84,192.64000000000001,1.71,0.0,0.0,0.0,0.0
19173,5896,60.91,5.5,16.5,42.57,8.96,0.0,0.0,0.0,0.0
30073,5898,306.24,31.91,83.52,211.95000000000002,6.869999999999999,0.0,0.0,0.0,0.0
50009,5920,149.05,19.270000000000003,40.650000000000006,96.54,0.0,0.0,0.0,0.0,0.0
8025,5922,97.35,9.33,26.549999999999997,85.08,0.39,0.0,0.0,0.0,0.0
20181,5927,153.22,22.630000000000003,40.08,102.28999999999999,10.98,0.0,0.0,0.0,0.0
18115,5940,0.0,7.59,0.0,3.37,17.7,0.0,0.0,0.0,0.0
38005,5964,438.46,111.88000000000001,119.58,279.02,2.12,0.0,0.0,0.0,0.0
29211,5999,129.87,11.67,35.01,91.69,36.15,0.0,0.0,0.0,0.0
13201,6000,0.4,0.0,0.0,6.67,38.44,0.0,0.0,0.0,0.0
20073,6016,43.43,12.07,11.22,26.18,25.439999999999998,0.0,0.0,0.0,0.0
27051,6074,80.96000000000001,105.11999999999999,22.080000000000002,67.98,1.23,0.0,0.0,0.0,0.0
29179,6096,4.7299999999999995,0.43,1.29,7.4399999999999995,55.97,0.0,0.0,0.0,0.0
29205,6103,54.34,4.83,14.49,34.79,34.36,0.0,0.0,0.0,0.0
31035,6104,130.43,48.410000000000004,35.43,82.67,6.05,0.0,0.0,0.0,0.0
21165,6113,0.49,0.0,0.0,6.54,15.95,0.0,0.0,0.0,0.0
48377,6131,623.9000000000001,72.33000000000001,169.8,402.72,11.11,0.0,0.0,0.0,0.0
55051,6137,329.23,31.77,89.78999999999999,218.47,1.9500000000000002,0.0,0.0,0.0,0.0
54071,6143,31.609999999999996,13.879999999999999,5.699999999999999,20.95,15.01,0.0,0.0,0.0,0.0
29075,6162,54.64,4.87,14.61,34.09,61.870000000000005,0.0,0.0,0.0,0.0
46057,6164,65.45,28.27,17.85,43.68000000000001,0.0,0.0,0.0,0.0,0.0
47175,6168,1.18,0.0,0.0,3.24,59.62,0.0,0.0,0.0,0.0
28119,6176,7.84,8.55,0.0,3.24,86.79,0.0,0.0,0.0,0.0
19143,6192,123.09,58.44,33.57,79.94,0.0,0.0,0.0,0.0,0.0
30099,6226,350.26,52.480000000000004,95.07000000000001,231.06,22.540000000000006,0.0,0.0,0.0,0.0
54013,6229,0.0,0.0,0.0,7.71,8.0,0.0,0.0,0.0,0.0
17009,6244,141.17,12.78,38.339999999999996,89.46,4.69,0.0,0.0,0.0,0.0
17047,6245,0.0,2.73,0.0,0.0,47.25,0.0,0.0,0.0,0.0
20145,6253,142.45,21.81,38.849999999999994,98.97,34.85,0.0,0.0,0.0,0.0
5147,6269,5.279999999999999,1.69,1.44,3.36,62.88,0.0,0.0,0.0,0.0
51021,6270,0.54,3.1899999999999995,0.0,2.39,5.92,0.0,0.0,0.0,0.0
31003,6295,255.66000000000003,28.21,69.57000000000001,167.10000000000002,8.69,0.0,0.0,0.0,0.0
5073,6308,1.9,3.74,0.0,3.17,75.33,0.0,0.0,0.0,0.0
46101,6336,177.39,61.68,47.82,128.34,0.0,0.0,0.0,0.0,0.0
46115,6361,269.71999999999997,53.97,73.56,184.37,0.19,0.0,0.0,0.0,0.0
8109,6368,167.75,14.97,44.910000000000004,104.79,6.67,0.0,0.0,0.39,0.0
16007,6372,31.019999999999996,2.82,8.459999999999999,19.74,0.0,0.0,0.0,0.0,0.0
20053,6376,113.74,23.599999999999998,31.02,72.38,3.66,0.0,0.0,0.0,0.0
38009,6379,127.0,65.05000000000001,34.05,79.44999999999999,0.0,0.0,0.0,0.0,0.0
17071,6387,25.85,5.79,7.050000000000001,18.96,3.8200000000000003,0.0,0.0,0.0,0.0
13283,6406,6.9,0.0,0.0,2.34,68.6,0.0,0.0,0.0,0.0
13243,6425,11.71,1.96,2.34,9.74,37.849999999999994,0.0,0.0,0.0,0.0
27107,6441,94.59,110.60000000000001,25.47,60.209999999999994,0.0,0.0,0.0,0.0,0.0
47127,6461,0.74,2.32,0.0,0.0,72.92,0.0,0.0,0.0,0.0
31093,6475,413.38,46.480000000000004,112.74,265.38,0.0,0.0,0.0,0.0,0.0
5039,6482,8.08,6.62,1.17,10.44,53.18,0.0,0.0,0.0,0.0
19185,6497,24.82,0.91,2.73,10.06,16.61,0.0,0.0,0.0,0.0
27167,6506,197.02,65.92,53.34,127.53,0.0,0.0,0.0,0.0,0.0
21075,6515,28.75,15.66,6.87,22.32,56.82,0.0,0.0,0.0,0.0
8103,6529,14.290000000000001,21.76,3.2700000000000005,7.630000000000001,13.02,0.0,0.0,0.0,0.0
51181,6561,0.0,19.95,0.0,24.84,14.34,0.0,0.0,0.0,0.0
21237,6562,7.92,0.72,2.16,16.32,21.9,0.0,0.0,0.0,0.0
19071,6605,90.75,14.66,24.75,59.26,10.39,0.0,0.0,0.0,0.0
51097,6608,3.05,1.4300000000000002,0.0,0.0,33.71,0.0,0.0,0.0,0.0
29045,6634,38.88,10.74,9.42,26.200000000000003,8.58,0.0,0.0,0.0,0.0
51530,6641,5.75,7.8,0.0,11.32,10.760000000000002,0.0,0.0,0.0,0.0
32027,6650,168.65,18.24,45.75,106.75,6.53,0.0,0.0,0.0,0.0
47067,6662,4.95,0.45,1.35,6.15,76.85,0.0,0.0,0.0,0.0
48075,6664,41.94,3.75,11.25,27.75,71.17,0.0,0.0,0.0,0.0
48283,6664,830.6100000000001,79.02,226.53000000000003,528.57,13.530000000000001,0.0,0.0,0.0,0.0
31099,6688,101.64000000000001,42.19,27.72,64.68,0.0,0.0,0.0,0.0,0.0
20167,6691,168.81,55.60000000000001,45.72,106.68,9.41,0.0,0.0,0.0,0.0
27073,6719,228.36,134.48999999999998,62.28,145.32,0.0,0.0,0.0,0.0,0.0
51640,6720,2.78,7.409999999999999,0.0,21.43,9.6,0.0,0.0,0.0,0.0
31021,6722,108.35,33.39,29.490000000000002,68.81,2.3,0.0,0.0,0.0,0.0
48391,6741,348.63,36.3,94.62,225.82,51.06,0.0,0.0,0.0,0.0
13065,6749,1.78,4.12,0.0,4.45,34.85,0.0,0.0,0.0,0.0
54093,6762,90.65,9.85,24.39,68.74000000000001,8.600000000000001,0.0,0.0,0.0,0.0
31173,6773,73.59,46.010000000000005,20.07,51.7,2.48,0.0,0.0,0.0,0.0
51036,6773,0.0,32.5,0.0,2.21,34.68,0.0,0.0,0.0,0.0
30007,6774,48.919999999999995,9.23,12.809999999999999,29.889999999999997,0.49,0.0,0.0,0.0,0.0
5095,6799,10.48,8.65,1.71,3.9899999999999998,96.97000000000001,0.0,0.0,0.0,0.0
2240,6808,46.61,22.63,12.149999999999999,33.05,23.510000000000005,0.0,0.0,0.0,0.0
8055,6820,142.23,12.93,38.79,96.81,5.94,0.0,0.0,0.0,0.0
56045,6838,163.2,17.43,43.44,103.55,7.32,0.0,0.0,0.0,0.0
38067,6844,205.04000000000002,76.54,55.92,130.48000000000002,5.699999999999999,0.0,0.0,0.0,0.0
20197,6877,79.97,9.77,21.81,53.06999999999999,9.68,0.0,0.0,0.0,0.0
17169,6902,24.650000000000002,2.22,6.66,15.540000000000001,15.91,0.0,0.0,0.0,0.0
48017,6904,248.72000000000003,22.44,67.32000000000001,166.49,48.989999999999995,0.0,0.0,0.0,0.0
30077,6946,109.17000000000002,14.350000000000001,29.400000000000002,71.48,10.4,0.0,0.0,0.0,0.0
40141,6968,132.0,13.09,36.0,85.44,102.58,0.0,0.0,0.0,0.0
48437,6971,100.28999999999999,9.04,27.119999999999997,63.279999999999994,93.27000000000001,0.0,0.0,0.0,0.0
42053,6973,17.57,5.22,3.24,11.72,0.0,0.0,0.0,0.0,0.0
46047,6973,107.41000000000001,28.34,27.96,73.84,5.33,0.0,0.0,0.0,0.0
46009,7003,205.92,46.459999999999994,56.16,139.1,0.0,0.0,0.0,0.0,0.0
19093,7005,118.35999999999999,28.3,32.28,76.75,0.0,0.0,0.0,0.0,0.0
47095,7005,1.71,2.28,0.0,12.28,66.38,0.0,0.0,0.0,1.16
48175,7012,159.5,25.000000000000004,43.5,102.5,18.47,0.0,0.0,0.0,0.0
16029,7027,41.47,3.77,11.31,26.39,1.0699999999999998,0.0,0.0,0.0,0.0
29203,7031,4.12,0.68,1.02,4.51,33.92,0.0,0.0,0.0,0.0
30005,7044,230.8,31.31,62.849999999999994,149.11,14.240000000000002,0.0,0.0,0.0,0.0
49001,7072,77.77000000000001,7.07,21.21,49.49,1.05,0.0,0.0,0.0,0.0
31127,7074,76.22,46.96,20.28,49.16,6.779999999999999,0.0,0.0,0.0,0.0
48047,7076,670.75,60.9,182.7,430.53999999999996,10.8,0.0,0.0,0.0,0.0
19151,7078,256.63,35.84,69.99,163.31,0.38,0.0,0.0,0.0,0.0
8063,7087,252.69,36.84,68.88,164.95,23.39,0.0,0.0,0.0,0.0
18161,7087,38.81,3.4,10.2,28.88,10.75,0.0,0.0,0.0,0.0
2063,7102,53.260000000000005,41.379999999999995,20.950000000000003,43.84,11.209999999999999,0.0,0.0,0.0,0.0
48111,7115,53.56,31.259999999999998,12.66,32.349999999999994,62.7,0.0,0.0,0.0,0.0
53019,7178,163.11,15.200000000000001,43.26,106.50999999999999,4.290000000000001,0.0,0.0,0.0,0.0
56011,7181,100.34,14.880000000000003,26.700000000000003,64.53,12.13,0.0,0.0,0.0,0.0
19177,7203,51.79,4.64,11.459999999999999,31.879999999999995,5.68,0.0,0.0,0.0,0.0
5101,7225,0.97,0.0,0.0,0.69,49.599999999999994,0.0,0.0,0.0,0.0
41023,7233,58.290000000000006,15.620000000000001,14.49,39.75,8.549999999999999,0.0,0.0,0.0,0.0
31095,7240,48.25,43.900000000000006,12.96,34.38,1.77,0.0,0.0,0.0,0.0
28063,7260,18.869999999999997,11.94,3.81,8.89,7.15,0.0,0.0,0.0,0.0
50013,7293,362.01,37.11,98.72999999999999,230.36999999999998,0.0,0.0,0.0,0.0,0.0
31139,7317,195.14,37.839999999999996,53.22,124.17999999999999,0.0,0.0,0.0,0.0,0.0
55091,7318,270.02,54.88999999999999,72.44999999999999,169.04999999999998,0.0,0.0,0.0,0.0,0.0
51678,7320,265.65,26.15,72.44999999999999,210.02999999999997,13.420000000000002,0.0,0.0,0.0,0.0
51157,7348,57.53,45.53,15.690000000000001,40.96000000000001,19.79,0.0,0.0,0.0,0.0
20067,7352,338.56000000000006,32.120000000000005,90.9,216.18,41.09,0.0,0.0,0.0,0.0
21063,7354,0.0,0.0,0.0,1.36,2.42,0.0,0.0,0.0,0.0
48069,7371,429.22,39.02,117.06,275.18,61.620000000000005,0.0,0.0,0.0,0.0
41063,7391,60.89,8.02,15.75,37.56,16.36,0.0,0.0,0.38,0.0
21129,7395,14.489999999999998,2.19,3.4499999999999997,9.54,49.9,0.0,0.0,0.0,0.0
29041,7408,259.46,27.43,70.35,164.14999999999998,12.85,0.0,0.0,0.0,0.0
54021,7408,18.93,2.87,5.1,13.79,12.22,0.0,0.0,0.0,0.0
46067,7427,180.16000000000003,40.32,48.84,128.65,0.9,0.0,0.0,0.0,0.0
8065,7436,282.87,36.06,76.19999999999999,177.79999999999998,0.03,0.0,0.0,0.0,0.0
19195,7443,33.980000000000004,73.20000000000002,8.91,20.79,2.57,0.0,0.0,0.0,0.0
22035,7459,36.650000000000006,9.94,9.600000000000001,22.400000000000002,27.799999999999997,0.0,0.0,0.0,0.0
8021,7461,272.5,24.49,73.47,171.43,3.57,0.0,0.0,0.0,0.0
20095,7470,342.1,33.830000000000005,93.30000000000001,217.70000000000002,21.14,0.0,0.0,0.0,0.0
13309,7471,0.0,4.74,0.0,0.0,17.72,0.0,0.0,0.0,0.0
41025,7495,101.66999999999999,15.05,26.82,62.58,4.22,0.0,0.0,0.0,0.0
19001,7496,85.59,13.61,22.89,53.41,0.0,0.0,0.0,0.0,0.0
13197,7498,0.0,8.43,0.0,0.93,18.29,0.0,0.0,0.0,0.0
20043,7510,50.82000000000001,11.02,13.86,32.34,22.47,0.0,0.0,0.0,0.0
21181,7537,18.5,2.2,3.57,8.33,23.810000000000002,0.0,0.0,0.0,0.0
5025,7550,2.04,1.32,0.0,0.0,38.730000000000004,0.0,0.0,0.0,0.0
46051,7556,262.02,71.22000000000001,71.46000000000001,166.74,7.949999999999999,0.0,0.0,0.0,0.0
29057,7569,7.15,1.53,1.9500000000000002,4.550000000000001,61.85,0.0,0.0,0.0,0.0
19135,7577,207.98000000000002,20.440000000000005,55.800000000000004,137.46,2.01,0.0,0.0,0.0,0.0
30105,7578,71.59,27.07,19.23,44.870000000000005,5.82,0.0,0.0,0.0,0.0
47027,7581,11.42,0.99,2.9699999999999998,9.57,183.13,0.0,0.0,0.0,0.0
16015,7610,100.88999999999999,12.330000000000002,27.36,66.99,8.87,0.0,0.0,0.0,0.0
22081,7620,35.489999999999995,2.62,7.86,25.950000000000003,71.61,0.0,0.0,0.0,0.0
48307,7630,124.76,15.65,33.69,87.39,36.870000000000005,0.0,0.0,0.0,0.0
19053,7645,51.0,3.66,10.98,29.02,14.01,0.0,0.0,0.0,0.0
28009,7646,0.0,4.75,0.0,5.89,101.87,0.0,0.0,0.0,0.0
54073,7653,34.980000000000004,7.08,9.540000000000001,25.53,40.85,0.0,0.0,0.0,0.0
49025,7667,32.15,3.45,8.25,24.47,0.0,0.0,0.0,0.0,0.0
31121,7668,105.62,15.11,28.44,70.92,1.35,0.0,0.0,0.0,0.0
28037,7675,3.6,2.79,0.0,3.91,82.43,0.0,0.0,0.0,0.0
48083,7684,95.51,19.82,25.92,73.88,66.2,0.0,0.0,0.0,0.0
56043,7685,133.45999999999998,31.9,35.22,83.48,18.99,0.0,0.0,0.0,0.0
13181,7690,0.0,4.16,0.0,8.84,50.78,0.0,0.0,0.0,0.0
48501,7694,466.67,42.07,126.21000000000001,301.64,59.44,0.0,0.0,0.0,0.0
21007,7728,30.910000000000004,14.190000000000001,8.43,26.53,63.54,0.0,0.0,0.0,0.0
1063,7730,41.34,31.13,11.129999999999999,25.97,10.99,0.0,0.0,0.0,0.0
40093,7782,34.1,2.87,8.61,25.229999999999997,57.02,0.0,0.0,0.0,0.0
28053,7785,12.15,14.14,1.8599999999999999,6.91,44.55,0.0,0.0,0.0,0.0
48495,7791,142.64999999999998,12.84,38.519999999999996,90.52,48.42,0.0,0.0,0.0,0.0
2188,7793,28.590000000000003,76.53999999999999,6.540000000000001,15.260000000000002,5.84,0.0,0.0,0.0,0.0
54017,7808,2.1,1.4,0.0,7.04,8.17,0.0,0.0,0.0,0.0
13269,7816,0.0,3.56,0.0,3.84,31.950000000000003,0.0,0.0,0.0,0.0
5129,7828,2.66,0.0,0.0,7.92,47.86,0.0,0.0,0.0,0.0
20003,7836,312.79,27.53,82.59,192.71,21.07,0.0,0.0,0.0,0.0
54075,7869,59.94,8.280000000000001,15.03,36.85,18.55,0.0,0.0,0.0,0.0
31147,7871,142.51,30.0,38.519999999999996,93.56,10.469999999999999,0.0,0.0,0.0,0.0
16077,7878,321.83,44.89,87.12,203.28,9.600000000000001,0.0,0.0,0.0,0.0
48405,7918,28.21,15.05,7.59,24.02,46.45,0.0,0.0,0.0,0.0
20193,7930,167.31,21.19,45.39,113.78,14.92,0.0,0.0,0.0,0.0
12077,7974,0.0,16.0,0.0,3.76,28.049999999999997,0.0,0.0,0.0,0.0
16059,7974,98.03999999999999,23.080000000000002,25.56,67.03999999999999,15.07,0.0,0.0,0.0,0.0
17065,7993,56.59,5.890000000000001,14.82,35.46,45.4,0.0,0.0,0.0,0.0
38097,7997,98.34,93.42,26.82,62.58,0.0,0.0,0.0,0.0,0.0
13289,8022,2.74,3.12,0.0,3.74,52.61,0.0,0.0,0.0,0.0
37075,8030,40.15,7.08,10.95,29.66,24.98,0.0,0.0,0.0,0.0
45005,8039,11.990000000000002,18.4,3.2700000000000005,16.71,26.14,0.0,0.0,0.0,0.0
26153,8047,352.52,43.15,95.52,226.68,0.0,0.0,0.0,0.0,0.0
54015,8051,13.240000000000002,1.02,3.06,11.74,3.1699999999999995,0.0,0.0,0.0,0.0
8113,8072,105.85,9.53,28.589999999999996,71.04999999999998,2.06,0.0,0.0,0.0,0.0
20027,8117,110.58,24.89,29.73,71.83,2.1799999999999997,0.0,0.0,0.0,0.0
29081,8157,14.41,0.8,2.4000000000000004,9.89,42.42,0.0,0.0,0.0,0.0
26013,8158,158.59,35.8,42.63,100.45000000000002,0.0,0.0,0.0,0.0,0.0
41037,8160,81.12,11.610000000000001,21.57,53.760000000000005,9.520000000000001,0.0,0.0,0.0,0.0
27101,8179,292.93,81.30000000000001,79.89,186.41,8.73,0.0,0.0,0.0,0.0
51620,8180,75.06,30.639999999999997,18.990000000000002,89.53999999999999,44.3,0.0,0.0,0.0,0.0
31045,8199,140.07999999999998,26.409999999999997,37.83,91.92999999999999,9.219999999999999,0.0,0.0,0.0,0.0
26135,8219,38.85,7.62,9.120000000000001,21.89,8.29,0.0,0.0,0.0,0.0
48193,8222,41.64,9.51,11.28,33.74,54.86,0.0,0.0,0.0,0.0
12067,8226,68.36,6.859999999999999,18.240000000000002,45.230000000000004,38.91,0.0,0.0,0.0,0.0
